astecid,date,cusip,isin,tradingsymbol,contracttypeid,collateraltypeid,collateralcurrencyid,lowerbound,upperbound,units,newunits
100258,2017-10-16,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,350372.0,3800.0
100258,2017-10-17,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,89.0,0.0
100258,2017-10-18,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,521472.0,76700.0
100258,2017-10-19,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,3068012.0,20700.0
100258,2017-10-20,037833100,US0378331005,AAPL,O,A,AAA,1.0,1.25,200.0,0.0
100258,2017-10-23,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1255142.0,791400.0
100258,2017-10-24,037833100,US0378331005,AAPL,O,A,AAA,-0.6,-0.5,83000.0,0.0
100258,2017-10-25,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,619700.0,32000.0
100258,2017-10-26,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,303100.0,65000.0
100258,2017-10-27,037833100,US0378331005,AAPL,O,C,USD,1.6,1.7,878612.0,0.0
100258,2017-10-30,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,33400.0,0.0
100258,2017-10-31,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,200.0,0.0
100258,2017-11-01,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,38600.0,38600.0
100258,2017-11-02,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.4,378350.0,0.0
100258,2017-11-03,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,584000.0,0.0
100258,2017-11-06,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,191800.0,55000.0
100258,2017-11-07,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.5,1.0,1.0
100258,2017-11-08,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,933420.0,353500.0
100258,2017-11-09,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,116200.0,114200.0
100258,2017-11-10,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,1100.0,1100.0
100258,2017-11-13,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,480600.0,380600.0
100258,2017-11-14,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,100.0,100.0
100258,2017-11-15,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,8800.0,0.0
100258,2017-11-16,037833100,US0378331005,AAPL,O,C,USD,1.5,1.75,6587312.0,702700.0
100258,2017-11-17,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,89.0,0.0
100258,2017-11-20,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,1766770.0,133400.0
100258,2017-11-21,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,19400.0,0.0
100258,2017-11-22,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,100.0,0.0
100258,2017-11-23,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,671423.0,34600.0
100258,2017-11-24,037833100,US0378331005,AAPL,O,C,USD,1.1,1.2,382100.0,0.0
100258,2017-11-27,037833100,US0378331005,AAPL,O,C,USD,1.5,1.6,3924700.0,30000.0
100258,2017-11-28,037833100,US0378331005,AAPL,O,C,USD,1.1,1.2,262800.0,0.0
100258,2017-11-29,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,495100.0,0.0
100258,2017-11-30,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,625900.0,41000.0
100258,2017-12-01,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,182000.0,182000.0
100258,2017-12-04,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,5968523.0,2193200.0
100258,2017-12-05,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1606300.0,860900.0
100258,2017-12-06,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,89.0,0.0
100258,2017-12-07,037833100,US0378331005,AAPL,O,N,XXX,0.0,0.1,1.0,0.0
100258,2017-12-08,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,1500.0,1500.0
100258,2017-12-11,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,3751601.0,715700.0
100258,2017-12-12,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,532200.0,292600.0
100258,2017-12-13,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1632080.0,35700.0
100258,2017-12-14,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,438700.0,0.0
100258,2017-12-15,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,1500.0,0.0
100258,2017-12-18,037833100,US0378331005,AAPL,O,A,AAA,0.4,0.5,856594.0,0.0
100258,2017-12-19,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,28089.0,0.0
100258,2017-12-20,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,16800.0,0.0
100258,2017-12-21,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,1810023.0,900200.0
100258,2017-12-22,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,803800.0,653800.0
100258,2017-12-25,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.75,29900.0,800.0
100258,2017-12-26,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,803800.0,653800.0
100258,2017-12-27,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,200.0,200.0
100258,2017-12-28,037833100,US0378331005,AAPL,O,C,USD,2.5,2.75,147300.0,7300.0
100258,2017-12-29,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,3565223.0,1980572.0
100258,2017-04-03,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,17450.0,0.0
100258,2017-04-04,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,1129049.0,372499.0
100258,2017-04-05,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,21500.0,0.0
100258,2017-04-06,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,192450.0,0.0
100258,2017-04-07,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,960600.0,0.0
100258,2017-04-10,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,21500.0,0.0
100258,2017-04-11,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,1403318.0,0.0
100258,2017-04-12,037833100,US0378331005,AAPL,O,A,AAA,0.75,1.0,74475.0,5975.0
100258,2017-04-13,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,789400.0,500.0
100258,2017-04-14,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,2235500.0,0.0
100258,2017-04-17,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,646600.0,10000.0
100258,2017-04-18,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.75,465000.0,0.0
100258,2017-04-19,037833100,US0378331005,AAPL,O,C,USD,1.5,1.6,2050100.0,69700.0
100258,2017-04-20,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,21500.0,0.0
100258,2017-04-21,037833100,US0378331005,AAPL,O,N,XXX,0.24,0.26,15837.0,0.0
100258,2017-04-24,037833100,US0378331005,AAPL,O,A,AAA,-0.6,-0.5,2202400.0,115000.0
100258,2017-04-25,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,34500.0,700.0
100258,2017-04-26,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,1148010.0,0.0
100258,2017-04-27,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,21500.0,0.0
100258,2017-04-28,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,4963510.0,360000.0
100258,2017-05-01,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,166032.0,92700.0
100258,2017-05-02,037833100,US0378331005,AAPL,O,C,USD,-2.0,-1.75,100.0,100.0
100258,2017-05-03,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,755400.0,6800.0
100258,2017-05-04,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.16,727032.0,240700.0
100258,2017-05-05,037833100,US0378331005,AAPL,O,A,AAA,0.8,0.9,400.0,400.0
100258,2017-05-08,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,247100.0,30200.0
100258,2017-05-09,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.6,21500.0,0.0
100258,2017-05-10,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.4,1481500.0,10400.0
100258,2017-05-11,037833100,US0378331005,AAPL,O,N,XXX,0.12,0.13,33800.0,0.0
100258,2017-05-12,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,671200.0,4500.0
100258,2017-05-15,037833100,US0378331005,AAPL,O,C,USD,0.5,0.6,1900.0,0.0
100258,2017-05-16,037833100,US0378331005,AAPL,O,A,AAA,0.9,1.0,100.0,0.0
100258,2017-05-17,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,43200.0,13000.0
100258,2017-05-18,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,436300.0,405000.0
100258,2017-05-19,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,731300.0,200100.0
100258,2017-05-22,037833100,US0378331005,AAPL,O,A,AAA,-0.6,-0.5,559500.0,0.0
100258,2017-05-23,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,190200.0,1000.0
100258,2017-05-24,037833100,US0378331005,AAPL,O,A,AAA,0.9,1.0,100.0,0.0
100258,2017-05-25,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,454836.0,15800.0
100258,2017-05-26,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,393009.0,80800.0
100258,2017-05-29,037833100,US0378331005,AAPL,O,C,USD,1.5,1.6,213500.0,3500.0
100258,2017-05-30,037833100,US0378331005,AAPL,O,A,AAA,0.75,1.0,100.0,0.0
100258,2017-05-31,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,3198300.0,2868100.0
100258,2017-06-01,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.4,107000.0,0.0
100258,2017-06-02,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,559136.0,109600.0
100258,2017-06-05,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,29000.0,0.0
100258,2017-06-06,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,384000.0,35000.0
100258,2017-06-07,037833100,US0378331005,AAPL,O,A,AAA,-0.3,-0.2,1003100.0,0.0
100258,2017-06-08,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,145200.0,81000.0
100258,2017-06-09,037833100,US0378331005,AAPL,O,C,USD,1.1,1.2,1795300.0,395000.0
100258,2017-06-12,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,525736.0,174100.0
100258,2017-06-13,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,921536.0,293100.0
100258,2017-06-14,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,1450900.0,41400.0
100258,2017-06-15,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,400000.0,0.0
100258,2017-06-16,037833100,US0378331005,AAPL,O,A,AAA,1.0,1.25,100.0,0.0
100258,2017-06-19,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,435900.0,75400.0
100258,2017-06-20,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1165909.0,252500.0
100258,2017-06-21,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.45,968200.0,0.0
100258,2017-06-22,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,200000.0,0.0
100258,2017-06-23,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,5735400.0,100000.0
100258,2017-06-26,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,1249100.0,109600.0
100258,2017-06-27,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,192700.0,0.0
100258,2017-06-28,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,40000.0,0.0
100258,2017-06-29,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,210000.0,0.0
100258,2017-06-30,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1944198.0,1778700.0
100258,2016-10-03,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,1285100.0,175000.0
100258,2016-10-04,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,1355800.0,290200.0
100258,2016-10-05,037833100,US0378331005,AAPL,O,N,XXX,1.0,1.1,2100.0,0.0
100258,2016-10-06,037833100,US0378331005,AAPL,O,C,USD,0.5,0.6,364300.0,0.0
100258,2016-10-07,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,2274100.0,1671800.0
100258,2016-10-10,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,290000.0,0.0
100258,2016-10-11,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,1586100.0,69700.0
100258,2016-10-12,037833100,US0378331005,AAPL,O,N,XXX,0.04,0.06,75000.0,0.0
100258,2016-10-13,037833100,US0378331005,AAPL,O,C,USD,-1.0,-0.75,800.0,0.0
100258,2016-10-14,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,1800.0,1000.0
100258,2016-10-18,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,320200.0,0.0
100258,2016-10-19,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,10400.0,8800.0
100258,2016-10-20,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,3986500.0,265100.0
100258,2016-10-21,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,1003800.0,147100.0
100258,2016-10-24,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,889500.0,0.0
100258,2016-10-25,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,45800.0,44800.0
100258,2016-10-26,037833100,US0378331005,AAPL,O,A,AAA,0.6,0.7,3000.0,0.0
100258,2016-10-27,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,290000.0,0.0
100258,2016-10-28,037833100,US0378331005,AAPL,O,C,USD,-1.0,-0.75,1200.0,1200.0
100258,2016-10-31,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,4099932.0,939200.0
100258,2016-11-01,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,290000.0,0.0
100258,2016-11-02,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.16,673036.0,0.0
100258,2016-11-03,037833100,US0378331005,AAPL,O,A,AAA,-0.1,0.0,611400.0,2200.0
100258,2016-11-04,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,340800.0,62800.0
100258,2016-11-07,037833100,US0378331005,AAPL,O,N,XXX,0.12,0.14,15800.0,10800.0
100258,2016-11-08,037833100,US0378331005,AAPL,O,C,USD,0.7,0.8,939900.0,147000.0
100258,2016-11-09,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,1157819.0,300600.0
100258,2016-11-10,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,165100.0,41000.0
100258,2016-11-11,037833100,US0378331005,AAPL,O,C,USD,-0.1,0.0,800.0,0.0
100258,2016-11-14,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.4,727875.0,0.0
100258,2016-11-15,037833100,US0378331005,AAPL,O,C,USD,0.5,0.6,1011400.0,0.0
100258,2016-11-16,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,50000.0,28000.0
100258,2016-11-17,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,46700.0,0.0
100258,2016-11-18,037833100,US0378331005,AAPL,O,N,XXX,1.0,1.1,1100.0,0.0
100258,2016-11-21,037833100,US0378331005,AAPL,O,C,USD,-0.1,0.0,800.0,0.0
100258,2016-11-22,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,90700.0,0.0
100258,2016-11-23,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,689700.0,0.0
100258,2016-11-24,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,2755740.0,0.0
100258,2016-11-25,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,1009100.0,82100.0
100258,2016-11-28,037833100,US0378331005,AAPL,O,C,USD,0.2,0.3,3300.0,0.0
100258,2016-11-29,037833100,US0378331005,AAPL,O,C,USD,-0.2,-0.1,1000.0,1000.0
100258,2016-11-30,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,1558100.0,650000.0
100258,2016-12-01,037833100,US0378331005,AAPL,O,A,AAA,-0.3,-0.2,1558100.0,0.0
100258,2016-12-02,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,54600.0,600.0
100258,2016-12-05,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,7386.0,286.0
100258,2016-12-06,037833100,US0378331005,AAPL,O,N,XXX,0.7,0.8,110000.0,0.0
100258,2016-12-07,037833100,US0378331005,AAPL,O,N,XXX,0.7,0.8,106400.0,0.0
100258,2016-12-08,037833100,US0378331005,AAPL,O,C,USD,-0.2,-0.1,1000.0,1000.0
100258,2016-12-09,037833100,US0378331005,AAPL,O,N,XXX,0.7,0.8,77000.0,0.0
100258,2016-12-12,037833100,US0378331005,AAPL,O,A,AAA,-0.6,-0.5,463800.0,345000.0
100258,2016-12-13,037833100,US0378331005,AAPL,O,A,AAA,-0.1,0.0,5420800.0,449900.0
100258,2016-12-14,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,5965.0,4965.0
100258,2016-12-15,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,4278803.0,540400.0
100258,2016-12-16,037833100,US0378331005,AAPL,O,C,USD,0.8,0.9,1244387.0,0.0
100258,2016-12-19,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,4000.0,0.0
100258,2016-12-20,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,478832.0,0.0
100258,2016-12-21,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,39617.0,39617.0
100258,2016-12-22,037833100,US0378331005,AAPL,O,N,XXX,0.7,0.8,195100.0,0.0
100258,2016-12-23,037833100,US0378331005,AAPL,O,A,AAA,1.0,1.1,177700.0,0.0
100258,2016-12-26,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,293898.0,0.0
100258,2016-12-27,037833100,US0378331005,AAPL,O,C,USD,0.75,1.0,5242100.0,87900.0
100258,2016-12-28,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,44400.0,0.0
100258,2016-12-29,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,3560000.0,212200.0
100258,2016-12-30,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,614017.0,0.0
100258,2018-07-02,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,167500.0,0.0
100258,2018-07-03,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,24516.0,10300.0
100258,2018-07-04,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,148500.0,0.0
100258,2018-07-05,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,93446.0,12500.0
100258,2018-07-06,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,148500.0,0.0
100258,2018-07-09,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,930928.0,497700.0
100258,2018-07-10,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,572967.0,66700.0
100258,2018-07-11,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,2656115.0,35000.0
100258,2018-07-12,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,788500.0,10600.0
100258,2018-07-13,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,2326151.0,3951.0
100258,2018-07-16,037833100,US0378331005,AAPL,O,A,AAA,1.75,2.0,400.0,0.0
100258,2018-07-17,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,617357.0,317100.0
100258,2018-07-18,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,841000.0,0.0
100258,2018-07-19,037833100,US0378331005,AAPL,O,C,USD,-1.0,-0.75,300.0,0.0
100258,2018-07-20,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,142755.0,0.0
100258,2018-07-23,037833100,US0378331005,AAPL,O,C,USD,2.0,2.1,79000.0,0.0
100258,2018-07-24,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,200.0,200.0
100258,2018-07-25,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,3000.0,200.0
100258,2018-07-26,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,101200.0,0.0
100258,2018-07-27,037833100,US0378331005,AAPL,O,C,USD,2.1,2.2,1012000.0,124800.0
100258,2018-07-30,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,169900.0,0.0
100258,2018-07-31,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1290039.0,29400.0
100258,2018-08-01,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.35,81200.0,0.0
100258,2015-12-03,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.25,135000.0,0.0
100258,2015-12-04,037833100,US0378331005,AAPL,O,A,AAA,-1.5,-1.25,1500.0,0.0
100258,2015-12-07,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,1308700.0,173700.0
100258,2015-12-08,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,374500.0,0.0
100258,2015-12-09,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,300.0,0.0
100258,2015-12-10,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,4458000.0,418500.0
100258,2015-12-11,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,4098000.0,336500.0
100258,2015-12-14,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,788000.0,90100.0
100258,2015-12-15,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,796200.0,5600.0
100258,2015-12-16,037833100,US0378331005,AAPL,O,A,AAA,-1.5,-1.25,1500.0,0.0
100258,2015-12-17,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,2709700.0,505000.0
100258,2015-12-18,037833100,US0378331005,AAPL,O,C,USD,0.5,0.6,1884200.0,878400.0
100258,2015-12-21,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.45,340000.0,0.0
100258,2015-12-22,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,262000.0,200000.0
100258,2015-12-23,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,24000.0,24000.0
100258,2015-12-24,037833100,US0378331005,AAPL,O,A,AAA,0.3,0.4,11190.0,2390.0
100258,2015-12-25,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,1157242.0,283718.0
100258,2015-12-28,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.6,574500.0,0.0
100258,2015-12-29,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,1439600.0,489400.0
100258,2015-12-30,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,922504.0,5066.0
100258,2015-12-31,037833100,US0378331005,AAPL,O,A,AAA,-0.1,0.0,31000.0,18600.0
